Year,Gender,Race,Deaths,State,Population,Crude Rate,Dispensed Prescription
2014,Female,White,58,Tennessee,6549352,13.6,196
2014,Female,White,58,Tennessee,6549352,13.6,196
2014,Female,White,29,Tennessee,6549352,13.6,196
2014,Female,White,29,Tennessee,6549352,13.6,196
2014,Female,White,21,Tennessee,6549352,13.6,196
2014,Female,White,21,Tennessee,6549352,13.6,196
1999,Male,Black or African American,32,Tennessee,5638706,1.6,116
1999,Male,Black or African American,32,Tennessee,5638706,1.6,116
2000,Male,Black or African American,29,Tennessee,5689283,1.8,126
2000,Male,Black or African American,29,Tennessee,5689283,1.8,126
2001,Male,Black or African American,29,Tennessee,5750789,2.5,138
2001,Male,Black or African American,29,Tennessee,5750789,2.5,138
2002,Male,Black or African American,25,Tennessee,5795918,3.1,142
2002,Male,Black or African American,25,Tennessee,5795918,3.1,142
2003,Male,Black or African American,22,Tennessee,5847812,5.3,149
2003,Male,Black or African American,22,Tennessee,5847812,5.3,149
2004,Male,Black or African American,35,Tennessee,5910809,6.8,155
2004,Male,Black or African American,35,Tennessee,5910809,6.8,155
2005,Male,Black or African American,52,Tennessee,5991057,7.8,163
2005,Male,Black or African American,52,Tennessee,5991057,7.8,163
2005,Male,Black or African American,12,Tennessee,5991057,7.8,163
2005,Male,Black or African American,12,Tennessee,5991057,7.8,163
2006,Male,Black or African American,61,Tennessee,6088766,7.9,174
2006,Male,Black or African American,61,Tennessee,6088766,7.9,174
2006,Male,Black or African American,10,Tennessee,6088766,7.9,174
2006,Male,Black or African American,10,Tennessee,6088766,7.9,174
2007,Male,Black or African American,75,Tennessee,6175727,8,184
2007,Male,Black or African American,75,Tennessee,6175727,8,184
2008,Male,Black or African American,39,Tennessee,6247411,8,196
2008,Male,Black or African American,39,Tennessee,6247411,8,196
2009,Male,Black or African American,54,Tennessee,6306019,8.7,202
2009,Male,Black or African American,54,Tennessee,6306019,8.7,202
2010,Male,Black or African American,60,Tennessee,6346105,10.3,210
2010,Male,Black or African American,60,Tennessee,6346105,10.3,210
2011,Male,Black or African American,58,Tennessee,6403353,10.4,219
2011,Male,Black or African American,58,Tennessee,6403353,10.4,219
2012,Male,Black or African American,59,Tennessee,6456243,11.6,217
2012,Male,Black or African American,59,Tennessee,6456243,11.6,217
2013,Male,Black or African American,62,Tennessee,6495978,12.1,207
2013,Male,Black or African American,62,Tennessee,6495978,12.1,207
2014,Male,Black or African American,52,Tennessee,6549352,13.6,196
2014,Male,Black or African American,52,Tennessee,6549352,13.6,196
1999,Male,White,105,Tennessee,5638706,1.6,116
1999,Male,White,105,Tennessee,5638706,1.6,116
1999,Male,White,50,Tennessee,5638706,1.6,116
1999,Male,White,50,Tennessee,5638706,1.6,116
1999,Male,White,21,Tennessee,5638706,1.6,116
1999,Male,White,21,Tennessee,5638706,1.6,116
1999,Male,White,13,Tennessee,5638706,1.6,116
1999,Male,White,13,Tennessee,5638706,1.6,116
2000,Male,White,137,Tennessee,5689283,1.8,126
2000,Male,White,137,Tennessee,5689283,1.8,126
2000,Male,White,45,Tennessee,5689283,1.8,126
2000,Male,White,45,Tennessee,5689283,1.8,126
2000,Male,White,27,Tennessee,5689283,1.8,126
2000,Male,White,27,Tennessee,5689283,1.8,126
2000,Male,White,13,Tennessee,5689283,1.8,126
2000,Male,White,13,Tennessee,5689283,1.8,126
2001,Male,White,170,Tennessee,5750789,2.5,138
2001,Male,White,170,Tennessee,5750789,2.5,138
2001,Male,White,36,Tennessee,5750789,2.5,138
2001,Male,White,36,Tennessee,5750789,2.5,138
2001,Male,White,19,Tennessee,5750789,2.5,138
2001,Male,White,19,Tennessee,5750789,2.5,138
2001,Male,White,21,Tennessee,5750789,2.5,138
2001,Male,White,21,Tennessee,5750789,2.5,138
2002,Male,White,182,Tennessee,5795918,3.1,142
2002,Male,White,182,Tennessee,5795918,3.1,142
2002,Male,White,35,Tennessee,5795918,3.1,142
2002,Male,White,35,Tennessee,5795918,3.1,142
2002,Male,White,25,Tennessee,5795918,3.1,142
2002,Male,White,25,Tennessee,5795918,3.1,142
2002,Male,White,16,Tennessee,5795918,3.1,142
2002,Male,White,16,Tennessee,5795918,3.1,142
2003,Male,White,251,Tennessee,5847812,5.3,149
2003,Male,White,251,Tennessee,5847812,5.3,149
2003,Male,White,40,Tennessee,5847812,5.3,149
2003,Male,White,40,Tennessee,5847812,5.3,149
2003,Male,White,55,Tennessee,5847812,5.3,149
2003,Male,White,55,Tennessee,5847812,5.3,149
2003,Male,White,25,Tennessee,5847812,5.3,149
2003,Male,White,25,Tennessee,5847812,5.3,149
2004,Male,White,281,Tennessee,5910809,6.8,155
2004,Male,White,281,Tennessee,5910809,6.8,155
2004,Male,White,46,Tennessee,5910809,6.8,155
2004,Male,White,46,Tennessee,5910809,6.8,155
2004,Male,White,64,Tennessee,5910809,6.8,155
2004,Male,White,64,Tennessee,5910809,6.8,155
2004,Male,White,25,Tennessee,5910809,6.8,155
2004,Male,White,25,Tennessee,5910809,6.8,155
2005,Male,White,323,Tennessee,5991057,7.8,163
2005,Male,White,323,Tennessee,5991057,7.8,163
2005,Male,White,51,Tennessee,5991057,7.8,163
2005,Male,White,51,Tennessee,5991057,7.8,163
2005,Male,White,63,Tennessee,5991057,7.8,163
2005,Male,White,63,Tennessee,5991057,7.8,163
2005,Male,White,32,Tennessee,5991057,7.8,163
2005,Male,White,32,Tennessee,5991057,7.8,163
2006,Male,White,367,Tennessee,6088766,7.9,174
2006,Male,White,367,Tennessee,6088766,7.9,174
2006,Male,White,48,Tennessee,6088766,7.9,174
2006,Male,White,48,Tennessee,6088766,7.9,174
2006,Male,White,75,Tennessee,6088766,7.9,174
2006,Male,White,75,Tennessee,6088766,7.9,174
2006,Male,White,26,Tennessee,6088766,7.9,174
2006,Male,White,26,Tennessee,6088766,7.9,174
2007,Male,White,377,Tennessee,6175727,8,184
2007,Male,White,377,Tennessee,6175727,8,184
2007,Male,White,47,Tennessee,6175727,8,184
2007,Male,White,47,Tennessee,6175727,8,184
2007,Male,White,65,Tennessee,6175727,8,184
2007,Male,White,65,Tennessee,6175727,8,184
2007,Male,White,23,Tennessee,6175727,8,184
2007,Male,White,23,Tennessee,6175727,8,184
2008,Male,White,401,Tennessee,6247411,8,196
2008,Male,White,401,Tennessee,6247411,8,196
2008,Male,White,42,Tennessee,6247411,8,196
2008,Male,White,42,Tennessee,6247411,8,196
2008,Male,White,42,Tennessee,6247411,8,196
2008,Male,White,42,Tennessee,6247411,8,196
2008,Male,White,24,Tennessee,6247411,8,196
2008,Male,White,24,Tennessee,6247411,8,196
2009,Male,White,413,Tennessee,6306019,8.7,202
2009,Male,White,413,Tennessee,6306019,8.7,202
2009,Male,White,43,Tennessee,6306019,8.7,202
2009,Male,White,43,Tennessee,6306019,8.7,202
2009,Male,White,39,Tennessee,6306019,8.7,202
2009,Male,White,39,Tennessee,6306019,8.7,202
2009,Male,White,18,Tennessee,6306019,8.7,202
2009,Male,White,18,Tennessee,6306019,8.7,202
2010,Male,White,501,Tennessee,6346105,10.3,210
2010,Male,White,501,Tennessee,6346105,10.3,210
2010,Male,White,50,Tennessee,6346105,10.3,210
2010,Male,White,50,Tennessee,6346105,10.3,210
2010,Male,White,34,Tennessee,6346105,10.3,210
2010,Male,White,34,Tennessee,6346105,10.3,210
2010,Male,White,24,Tennessee,6346105,10.3,210
2010,Male,White,24,Tennessee,6346105,10.3,210
2011,Male,White,495,Tennessee,6403353,10.4,219
2011,Male,White,495,Tennessee,6403353,10.4,219
2011,Male,White,46,Tennessee,6403353,10.4,219
2011,Male,White,46,Tennessee,6403353,10.4,219
2011,Male,White,23,Tennessee,6403353,10.4,219
2011,Male,White,23,Tennessee,6403353,10.4,219
2011,Male,White,15,Tennessee,6403353,10.4,219
2011,Male,White,15,Tennessee,6403353,10.4,219
2012,Male,White,484,Tennessee,6456243,11.6,217
2012,Male,White,484,Tennessee,6456243,11.6,217
2012,Male,White,43,Tennessee,6456243,11.6,217
2012,Male,White,43,Tennessee,6456243,11.6,217
2012,Male,White,23,Tennessee,6456243,11.6,217
2012,Male,White,23,Tennessee,6456243,11.6,217
2012,Male,White,58,Tennessee,6456243,11.6,217
2012,Male,White,58,Tennessee,6456243,11.6,217
2013,Male,White,498,Tennessee,6495978,12.1,207
2013,Male,White,498,Tennessee,6495978,12.1,207
2013,Male,White,49,Tennessee,6495978,12.1,207
2013,Male,White,49,Tennessee,6495978,12.1,207
2013,Male,White,31,Tennessee,6495978,12.1,207
2013,Male,White,31,Tennessee,6495978,12.1,207
2013,Male,White,48,Tennessee,6495978,12.1,207
2013,Male,White,48,Tennessee,6495978,12.1,207
2014,Male,White,600,Tennessee,6549352,13.6,196
2014,Male,White,600,Tennessee,6549352,13.6,196
2014,Male,White,45,Tennessee,6549352,13.6,196
2014,Male,White,45,Tennessee,6549352,13.6,196
2014,Male,White,14,Tennessee,6549352,13.6,196
2014,Male,White,14,Tennessee,6549352,13.6,196
2014,Male,White,36,Tennessee,6549352,13.6,196
2014,Male,White,36,Tennessee,6549352,13.6,196
1999,Female,Black or African American,33,Texas,20558220,1.8,116
1999,Female,Black or African American,33,Texas,20558220,1.8,116
1999,Female,Black or African American,11,Texas,20558220,1.8,116
1999,Female,Black or African American,11,Texas,20558220,1.8,116
2000,Female,Black or African American,30,Texas,20851820,2.2,126
2000,Female,Black or African American,30,Texas,20851820,2.2,126
2000,Female,Black or African American,12,Texas,20851820,2.2,126
2000,Female,Black or African American,12,Texas,20851820,2.2,126
2001,Female,Black or African American,51,Texas,21319622,2.8,138
2001,Female,Black or African American,51,Texas,21319622,2.8,138
2001,Female,Black or African American,10,Texas,21319622,2.8,138
2001,Female,Black or African American,10,Texas,21319622,2.8,138
2002,Female,Black or African American,43,Texas,21690325,3.6,142
2002,Female,Black or African American,43,Texas,21690325,3.6,142
2002,Female,Black or African American,12,Texas,21690325,3.6,142
2002,Female,Black or African American,12,Texas,21690325,3.6,142
2003,Female,Black or African American,59,Texas,22030931,3.7,149
2003,Female,Black or African American,59,Texas,22030931,3.7,149
2003,Female,Black or African American,11,Texas,22030931,3.7,149
2003,Female,Black or African American,11,Texas,22030931,3.7,149
2003,Female,Black or African American,14,Texas,22030931,3.7,149
2003,Female,Black or African American,14,Texas,22030931,3.7,149
2004,Female,Black or African American,68,Texas,22394023,3.7,155
2004,Female,Black or African American,68,Texas,22394023,3.7,155
2005,Female,Black or African American,60,Texas,22778123,4,163
2005,Female,Black or African American,60,Texas,22778123,4,163
2005,Female,Black or African American,11,Texas,22778123,4,163
2005,Female,Black or African American,11,Texas,22778123,4,163
2006,Female,Black or African American,77,Texas,23359580,4.7,174
2006,Female,Black or African American,77,Texas,23359580,4.7,174
2006,Female,Black or African American,16,Texas,23359580,4.7,174
2006,Female,Black or African American,16,Texas,23359580,4.7,174
2007,Female,Black or African American,69,Texas,23831983,4.5,184
2007,Female,Black or African American,69,Texas,23831983,4.5,184
2007,Female,Black or African American,12,Texas,23831983,4.5,184
2007,Female,Black or African American,12,Texas,23831983,4.5,184
2008,Female,Black or African American,37,Texas,24309039,4.1,196
2008,Female,Black or African American,37,Texas,24309039,4.1,196
2009,Female,Black or African American,71,Texas,24801761,4.8,202
2009,Female,Black or African American,71,Texas,24801761,4.8,202
2009,Female,Black or African American,14,Texas,24801761,4.8,202
2009,Female,Black or African American,14,Texas,24801761,4.8,202
2010,Female,Black or African American,70,Texas,25145561,4.7,210
2010,Female,Black or African American,70,Texas,25145561,4.7,210
2011,Female,Black or African American,101,Texas,25674681,4.7,219
2011,Female,Black or African American,101,Texas,25674681,4.7,219
2012,Female,Black or African American,77,Texas,26059203,4.5,217
2012,Female,Black or African American,77,Texas,26059203,4.5,217
2013,Female,Black or African American,84,Texas,26448193,4.2,207
2013,Female,Black or African American,84,Texas,26448193,4.2,207
2013,Female,Black or African American,10,Texas,26448193,4.2,207
2013,Female,Black or African American,10,Texas,26448193,4.2,207
2014,Female,Black or African American,94,Texas,26956958,4.5,196
2014,Female,Black or African American,94,Texas,26956958,4.5,196
2014,Female,Black or African American,16,Texas,26956958,4.5,196
2014,Female,Black or African American,16,Texas,26956958,4.5,196
1999,Female,White,209,Texas,20558220,1.8,116
1999,Female,White,209,Texas,20558220,1.8,116
1999,Female,White,103,Texas,20558220,1.8,116
1999,Female,White,103,Texas,20558220,1.8,116
1999,Female,White,34,Texas,20558220,1.8,116
1999,Female,White,34,Texas,20558220,1.8,116
1999,Female,White,37,Texas,20558220,1.8,116
1999,Female,White,37,Texas,20558220,1.8,116
2000,Female,White,230,Texas,20851820,2.2,126
2000,Female,White,230,Texas,20851820,2.2,126
2000,Female,White,93,Texas,20851820,2.2,126
2000,Female,White,93,Texas,20851820,2.2,126
2000,Female,White,21,Texas,20851820,2.2,126
2000,Female,White,21,Texas,20851820,2.2,126
2000,Female,White,45,Texas,20851820,2.2,126
2000,Female,White,45,Texas,20851820,2.2,126
2001,Female,White,285,Texas,21319622,2.8,138
2001,Female,White,285,Texas,21319622,2.8,138
2001,Female,White,131,Texas,21319622,2.8,138
2001,Female,White,131,Texas,21319622,2.8,138
2001,Female,White,33,Texas,21319622,2.8,138
2001,Female,White,33,Texas,21319622,2.8,138
2001,Female,White,36,Texas,21319622,2.8,138
2001,Female,White,36,Texas,21319622,2.8,138
2002,Female,White,329,Texas,21690325,3.6,142
2002,Female,White,329,Texas,21690325,3.6,142
2002,Female,White,179,Texas,21690325,3.6,142
2002,Female,White,179,Texas,21690325,3.6,142
2002,Female,White,49,Texas,21690325,3.6,142
2002,Female,White,49,Texas,21690325,3.6,142
2002,Female,White,39,Texas,21690325,3.6,142
2002,Female,White,39,Texas,21690325,3.6,142
2003,Female,White,383,Texas,22030931,3.7,149
2003,Female,White,383,Texas,22030931,3.7,149
2003,Female,White,150,Texas,22030931,3.7,149
2003,Female,White,150,Texas,22030931,3.7,149
2003,Female,White,48,Texas,22030931,3.7,149
2003,Female,White,48,Texas,22030931,3.7,149
2003,Female,White,55,Texas,22030931,3.7,149
2003,Female,White,55,Texas,22030931,3.7,149
2004,Female,White,391,Texas,22394023,3.7,155
2004,Female,White,391,Texas,22394023,3.7,155
2004,Female,White,137,Texas,22394023,3.7,155
2004,Female,White,137,Texas,22394023,3.7,155
2004,Female,White,56,Texas,22394023,3.7,155
2004,Female,White,56,Texas,22394023,3.7,155
2004,Female,White,60,Texas,22394023,3.7,155
2004,Female,White,60,Texas,22394023,3.7,155
2005,Female,White,455,Texas,22778123,4,163
2005,Female,White,455,Texas,22778123,4,163
2005,Female,White,143,Texas,22778123,4,163
2005,Female,White,143,Texas,22778123,4,163
2005,Female,White,47,Texas,22778123,4,163
2005,Female,White,47,Texas,22778123,4,163
2005,Female,White,69,Texas,22778123,4,163
2005,Female,White,69,Texas,22778123,4,163
2006,Female,White,529,Texas,23359580,4.7,174
2006,Female,White,529,Texas,23359580,4.7,174
2006,Female,White,125,Texas,23359580,4.7,174
2006,Female,White,125,Texas,23359580,4.7,174
2006,Female,White,42,Texas,23359580,4.7,174
2006,Female,White,42,Texas,23359580,4.7,174
2006,Female,White,77,Texas,23359580,4.7,174
2006,Female,White,77,Texas,23359580,4.7,174
2007,Female,White,573,Texas,23831983,4.5,184
2007,Female,White,573,Texas,23831983,4.5,184
2007,Female,White,135,Texas,23831983,4.5,184
2007,Female,White,135,Texas,23831983,4.5,184
2007,Female,White,43,Texas,23831983,4.5,184
2007,Female,White,43,Texas,23831983,4.5,184
2007,Female,White,44,Texas,23831983,4.5,184
2007,Female,White,44,Texas,23831983,4.5,184
2008,Female,White,574,Texas,24309039,4.1,196
2008,Female,White,574,Texas,24309039,4.1,196
2008,Female,White,124,Texas,24309039,4.1,196
2008,Female,White,124,Texas,24309039,4.1,196
2008,Female,White,33,Texas,24309039,4.1,196
2008,Female,White,33,Texas,24309039,4.1,196
2008,Female,White,45,Texas,24309039,4.1,196
2008,Female,White,45,Texas,24309039,4.1,196
2009,Female,White,652,Texas,24801761,4.8,202
2009,Female,White,652,Texas,24801761,4.8,202
2009,Female,White,154,Texas,24801761,4.8,202
2009,Female,White,154,Texas,24801761,4.8,202
2009,Female,White,29,Texas,24801761,4.8,202
2009,Female,White,29,Texas,24801761,4.8,202
2009,Female,White,29,Texas,24801761,4.8,202
2009,Female,White,29,Texas,24801761,4.8,202
2010,Female,White,701,Texas,25145561,4.7,210
2010,Female,White,701,Texas,25145561,4.7,210
2010,Female,White,173,Texas,25145561,4.7,210
2010,Female,White,173,Texas,25145561,4.7,210
2010,Female,White,44,Texas,25145561,4.7,210
2010,Female,White,44,Texas,25145561,4.7,210
2010,Female,White,26,Texas,25145561,4.7,210
2010,Female,White,26,Texas,25145561,4.7,210
2011,Female,White,680,Texas,25674681,4.7,219
2011,Female,White,680,Texas,25674681,4.7,219
2011,Female,White,143,Texas,25674681,4.7,219
2011,Female,White,143,Texas,25674681,4.7,219
2011,Female,White,52,Texas,25674681,4.7,219
2011,Female,White,52,Texas,25674681,4.7,219
2011,Female,White,32,Texas,25674681,4.7,219
2011,Female,White,32,Texas,25674681,4.7,219
2012,Female,White,631,Texas,26059203,4.5,217
2012,Female,White,631,Texas,26059203,4.5,217
2012,Female,White,171,Texas,26059203,4.5,217
2012,Female,White,171,Texas,26059203,4.5,217
2012,Female,White,50,Texas,26059203,4.5,217
2012,Female,White,50,Texas,26059203,4.5,217
2012,Female,White,28,Texas,26059203,4.5,217
2012,Female,White,28,Texas,26059203,4.5,217
2013,Female,White,668,Texas,26448193,4.2,207
2013,Female,White,668,Texas,26448193,4.2,207
2013,Female,White,153,Texas,26448193,4.2,207
2013,Female,White,153,Texas,26448193,4.2,207
2013,Female,White,50,Texas,26448193,4.2,207
2013,Female,White,50,Texas,26448193,4.2,207
2013,Female,White,46,Texas,26448193,4.2,207
2013,Female,White,46,Texas,26448193,4.2,207
2014,Female,White,708,Texas,26956958,4.5,196
2014,Female,White,708,Texas,26956958,4.5,196
2014,Female,White,181,Texas,26956958,4.5,196
2014,Female,White,181,Texas,26956958,4.5,196
2014,Female,White,48,Texas,26956958,4.5,196
2014,Female,White,48,Texas,26956958,4.5,196
2014,Female,White,48,Texas,26956958,4.5,196
2014,Female,White,48,Texas,26956958,4.5,196
2011,Male,Asian or Pacific Islander,12,Texas,25674681,4.7,219
2011,Male,Asian or Pacific Islander,12,Texas,25674681,4.7,219
2013,Male,Asian or Pacific Islander,14,Texas,26448193,4.2,207
2013,Male,Asian or Pacific Islander,14,Texas,26448193,4.2,207
1999,Male,Black or African American,80,Texas,20558220,1.8,116
1999,Male,Black or African American,80,Texas,20558220,1.8,116
1999,Male,Black or African American,10,Texas,20558220,1.8,116
1999,Male,Black or African American,10,Texas,20558220,1.8,116
2000,Male,Black or African American,61,Texas,20851820,2.2,126
2000,Male,Black or African American,61,Texas,20851820,2.2,126
2000,Male,Black or African American,13,Texas,20851820,2.2,126
2000,Male,Black or African American,13,Texas,20851820,2.2,126
2001,Male,Black or African American,88,Texas,21319622,2.8,138
2001,Male,Black or African American,88,Texas,21319622,2.8,138
2002,Male,Black or African American,103,Texas,21690325,3.6,142
2002,Male,Black or African American,103,Texas,21690325,3.6,142
2002,Male,Black or African American,18,Texas,21690325,3.6,142
2002,Male,Black or African American,18,Texas,21690325,3.6,142
2003,Male,Black or African American,116,Texas,22030931,3.7,149
2003,Male,Black or African American,116,Texas,22030931,3.7,149
2003,Male,Black or African American,21,Texas,22030931,3.7,149
2003,Male,Black or African American,21,Texas,22030931,3.7,149
2004,Male,Black or African American,125,Texas,22394023,3.7,155
2004,Male,Black or African American,125,Texas,22394023,3.7,155
2004,Male,Black or African American,20,Texas,22394023,3.7,155
2004,Male,Black or African American,20,Texas,22394023,3.7,155
2005,Male,Black or African American,131,Texas,22778123,4,163
2005,Male,Black or African American,131,Texas,22778123,4,163
2005,Male,Black or African American,23,Texas,22778123,4,163
2005,Male,Black or African American,23,Texas,22778123,4,163
2006,Male,Black or African American,156,Texas,23359580,4.7,174
2006,Male,Black or African American,156,Texas,23359580,4.7,174
2006,Male,Black or African American,25,Texas,23359580,4.7,174
2006,Male,Black or African American,25,Texas,23359580,4.7,174
2007,Male,Black or African American,146,Texas,23831983,4.5,184
2007,Male,Black or African American,146,Texas,23831983,4.5,184
2007,Male,Black or African American,21,Texas,23831983,4.5,184
2007,Male,Black or African American,21,Texas,23831983,4.5,184
2008,Male,Black or African American,82,Texas,24309039,4.1,196
2008,Male,Black or African American,82,Texas,24309039,4.1,196
2008,Male,Black or African American,13,Texas,24309039,4.1,196
2008,Male,Black or African American,13,Texas,24309039,4.1,196
2009,Male,Black or African American,136,Texas,24801761,4.8,202
2009,Male,Black or African American,136,Texas,24801761,4.8,202
2010,Male,Black or African American,142,Texas,25145561,4.7,210
2010,Male,Black or African American,142,Texas,25145561,4.7,210
2010,Male,Black or African American,10,Texas,25145561,4.7,210
2010,Male,Black or African American,10,Texas,25145561,4.7,210
2010,Male,Black or African American,15,Texas,25145561,4.7,210
2010,Male,Black or African American,15,Texas,25145561,4.7,210
2011,Male,Black or African American,149,Texas,25674681,4.7,219
2011,Male,Black or African American,149,Texas,25674681,4.7,219
2011,Male,Black or African American,16,Texas,25674681,4.7,219
2011,Male,Black or African American,16,Texas,25674681,4.7,219
2012,Male,Black or African American,161,Texas,26059203,4.5,217
2012,Male,Black or African American,161,Texas,26059203,4.5,217
2013,Male,Black or African American,160,Texas,26448193,4.2,207
2013,Male,Black or African American,160,Texas,26448193,4.2,207
2013,Male,Black or African American,12,Texas,26448193,4.2,207
2013,Male,Black or African American,12,Texas,26448193,4.2,207
2014,Male,Black or African American,167,Texas,26956958,4.5,196
2014,Male,Black or African American,167,Texas,26956958,4.5,196
2014,Male,Black or African American,10,Texas,26956958,4.5,196
2014,Male,Black or African American,10,Texas,26956958,4.5,196
2014,Male,Black or African American,10,Texas,26956958,4.5,196
2014,Male,Black or African American,10,Texas,26956958,4.5,196
1999,Male,White,468,Texas,20558220,1.8,116
1999,Male,White,468,Texas,20558220,1.8,116
1999,Male,White,102,Texas,20558220,1.8,116
1999,Male,White,102,Texas,20558220,1.8,116
1999,Male,White,33,Texas,20558220,1.8,116
1999,Male,White,33,Texas,20558220,1.8,116
1999,Male,White,105,Texas,20558220,1.8,116
1999,Male,White,105,Texas,20558220,1.8,116
2000,Male,White,434,Texas,20851820,2.2,126
2000,Male,White,434,Texas,20851820,2.2,126
2000,Male,White,95,Texas,20851820,2.2,126
2000,Male,White,95,Texas,20851820,2.2,126
2000,Male,White,27,Texas,20851820,2.2,126
2000,Male,White,27,Texas,20851820,2.2,126
2000,Male,White,120,Texas,20851820,2.2,126
2000,Male,White,120,Texas,20851820,2.2,126
2001,Male,White,585,Texas,21319622,2.8,138
2001,Male,White,585,Texas,21319622,2.8,138
2001,Male,White,127,Texas,21319622,2.8,138
2001,Male,White,127,Texas,21319622,2.8,138
2001,Male,White,38,Texas,21319622,2.8,138
2001,Male,White,38,Texas,21319622,2.8,138
2001,Male,White,100,Texas,21319622,2.8,138
2001,Male,White,100,Texas,21319622,2.8,138
2002,Male,White,702,Texas,21690325,3.6,142
2002,Male,White,702,Texas,21690325,3.6,142
2002,Male,White,121,Texas,21690325,3.6,142
2002,Male,White,121,Texas,21690325,3.6,142
2002,Male,White,33,Texas,21690325,3.6,142
2002,Male,White,33,Texas,21690325,3.6,142
2002,Male,White,112,Texas,21690325,3.6,142
2002,Male,White,112,Texas,21690325,3.6,142
2003,Male,White,769,Texas,22030931,3.7,149
2003,Male,White,769,Texas,22030931,3.7,149
2003,Male,White,136,Texas,22030931,3.7,149
2003,Male,White,136,Texas,22030931,3.7,149
2003,Male,White,47,Texas,22030931,3.7,149
2003,Male,White,47,Texas,22030931,3.7,149
2003,Male,White,141,Texas,22030931,3.7,149
2003,Male,White,141,Texas,22030931,3.7,149
2004,Male,White,791,Texas,22394023,3.7,155
2004,Male,White,791,Texas,22394023,3.7,155
2004,Male,White,140,Texas,22394023,3.7,155
2004,Male,White,140,Texas,22394023,3.7,155
2004,Male,White,60,Texas,22394023,3.7,155
2004,Male,White,60,Texas,22394023,3.7,155
2004,Male,White,137,Texas,22394023,3.7,155
2004,Male,White,137,Texas,22394023,3.7,155
2005,Male,White,855,Texas,22778123,4,163
2005,Male,White,855,Texas,22778123,4,163
2005,Male,White,118,Texas,22778123,4,163
2005,Male,White,118,Texas,22778123,4,163
2005,Male,White,51,Texas,22778123,4,163
2005,Male,White,51,Texas,22778123,4,163
2005,Male,White,136,Texas,22778123,4,163
2005,Male,White,136,Texas,22778123,4,163
2006,Male,White,1065,Texas,23359580,4.7,174
2006,Male,White,1065,Texas,23359580,4.7,174
2006,Male,White,114,Texas,23359580,4.7,174
2006,Male,White,114,Texas,23359580,4.7,174
2006,Male,White,45,Texas,23359580,4.7,174
2006,Male,White,45,Texas,23359580,4.7,174
2006,Male,White,139,Texas,23359580,4.7,174
2006,Male,White,139,Texas,23359580,4.7,174
2007,Male,White,1036,Texas,23831983,4.5,184
2007,Male,White,1036,Texas,23831983,4.5,184
2007,Male,White,107,Texas,23831983,4.5,184
2007,Male,White,107,Texas,23831983,4.5,184
2007,Male,White,39,Texas,23831983,4.5,184
2007,Male,White,39,Texas,23831983,4.5,184
2007,Male,White,72,Texas,23831983,4.5,184
2007,Male,White,72,Texas,23831983,4.5,184
2008,Male,White,1013,Texas,24309039,4.1,196
2008,Male,White,1013,Texas,24309039,4.1,196
2008,Male,White,131,Texas,24309039,4.1,196
2008,Male,White,131,Texas,24309039,4.1,196
2008,Male,White,26,Texas,24309039,4.1,196
2008,Male,White,26,Texas,24309039,4.1,196
2008,Male,White,80,Texas,24309039,4.1,196
2008,Male,White,80,Texas,24309039,4.1,196
2009,Male,White,1135,Texas,24801761,4.8,202
2009,Male,White,1135,Texas,24801761,4.8,202
2009,Male,White,141,Texas,24801761,4.8,202
2009,Male,White,141,Texas,24801761,4.8,202
2009,Male,White,39,Texas,24801761,4.8,202
2009,Male,White,39,Texas,24801761,4.8,202
2009,Male,White,55,Texas,24801761,4.8,202
2009,Male,White,55,Texas,24801761,4.8,202
2010,Male,White,1072,Texas,25145561,4.7,210
2010,Male,White,1072,Texas,25145561,4.7,210
2010,Male,White,113,Texas,25145561,4.7,210
2010,Male,White,113,Texas,25145561,4.7,210
2010,Male,White,42,Texas,25145561,4.7,210
2010,Male,White,42,Texas,25145561,4.7,210
2010,Male,White,50,Texas,25145561,4.7,210
2010,Male,White,50,Texas,25145561,4.7,210
2011,Male,White,1198,Texas,25674681,4.7,219
2011,Male,White,1198,Texas,25674681,4.7,219
2011,Male,White,148,Texas,25674681,4.7,219
2011,Male,White,148,Texas,25674681,4.7,219
2011,Male,White,54,Texas,25674681,4.7,219
2011,Male,White,54,Texas,25674681,4.7,219
2011,Male,White,47,Texas,25674681,4.7,219
2011,Male,White,47,Texas,25674681,4.7,219
2012,Male,White,1111,Texas,26059203,4.5,217
2012,Male,White,1111,Texas,26059203,4.5,217
2012,Male,White,153,Texas,26059203,4.5,217
2012,Male,White,153,Texas,26059203,4.5,217
2012,Male,White,47,Texas,26059203,4.5,217
2012,Male,White,47,Texas,26059203,4.5,217
2012,Male,White,57,Texas,26059203,4.5,217
2012,Male,White,57,Texas,26059203,4.5,217
2013,Male,White,1103,Texas,26448193,4.2,207
2013,Male,White,1103,Texas,26448193,4.2,207
2013,Male,White,129,Texas,26448193,4.2,207
2013,Male,White,129,Texas,26448193,4.2,207
2013,Male,White,39,Texas,26448193,4.2,207
2013,Male,White,39,Texas,26448193,4.2,207
2013,Male,White,93,Texas,26448193,4.2,207
2013,Male,White,93,Texas,26448193,4.2,207
2014,Male,White,1167,Texas,26956958,4.5,196
2014,Male,White,1167,Texas,26956958,4.5,196
2014,Male,White,132,Texas,26956958,4.5,196
